month;day;hour;P [W]
7;14;:2110;0
7;14;:2210;0
7;14;:2310;0
7;15;:0010;0
7;15;:0110;0
7;15;:0210;0
7;15;:0310;0
7;15;:0410;16.13272727
7;15;:0510;62.46545455
7;15;:0610;165.7881818
7;15;:0710;324.9318182
7;15;:0810;467.04
7;15;:0910;484.1827273
7;15;:1010;496.0645455
7;15;:1110;453.9445455
7;15;:1210;558.0563636
7;15;:1310;475.0918182
7;15;:1410;380.7872727
7;15;:1510;301.7090909
7;15;:1610;180.9709091
7;15;:1710;56.19
7;15;:1810;8.99
7;15;:1910;0
7;15;:2010;0
7;15;:2110;0
7;15;:2210;0
7;15;:2310;0
7;16;:0010;0
7;16;:0110;0
7;16;:0210;0
7;16;:0310;0
7;16;:0410;17.21545455
7;16;:0510;56.77636364
7;16;:0610;212.7736364
7;16;:0710;358
7;16;:0810;530.3772727
7;16;:0910;640.6245455
7;16;:1010;667.7581818
7;16;:1110;710.8445455
7;16;:1210;663.0372727
7;16;:1310;610.3463636
7;16;:1410;521.4363636
7;16;:1510;391.9609091
7;16;:1610;246.2145455
7;16;:1710;75.74545455
7;16;:1810;10.32272727
7;16;:1910;0
7;16;:2010;0
7;16;:2110;0
7;16;:2210;0
7;16;:2310;0
7;17;:0010;0
7;17;:0110;0
7;17;:0210;0
7;17;:0310;0
7;17;:0410;18.73454545
7;17;:0510;57.02454545
7;17;:0610;174.8127273
7;17;:0710;308.7945455
7;17;:0810;439.0945455
7;17;:0910;559.1781818
7;17;:1010;563.6118182
7;17;:1110;563.7445455
7;17;:1210;583.7054545
7;17;:1310;528.2345455
7;17;:1410;485.2345455
7;17;:1510;338.9381818
7;17;:1610;185.9036364
7;17;:1710;69.78090909
7;17;:1810;9.492727273
7;17;:1910;0
7;17;:2010;0
7;17;:2110;0
7;17;:2210;0
7;17;:2310;0
7;18;:0010;0
7;18;:0110;0
7;18;:0210;0
7;18;:0310;0
7;18;:0410;13.91545455
7;18;:0510;42.70545455
7;18;:0610;166.3309091
7;18;:0710;284.6527273
7;18;:0810;436.61
7;18;:0910;489.5536364
7;18;:1010;441.0554545
7;18;:1110;509.3318182
7;18;:1210;486.6045455
7;18;:1310;476.6563636
7;18;:1410;411.3163636
7;18;:1510;305.64
7;18;:1610;191.7654545
7;18;:1710;74.08090909
7;18;:1810;8.427272727
7;18;:1910;0
7;18;:2010;0
7;18;:2110;0
7;18;:2210;0
7;18;:2310;0
7;19;:0010;0
7;19;:0110;0
7;19;:0210;0
7;19;:0310;0
7;19;:0410;12.34636364
7;19;:0510;55.14727273
7;19;:0610;195.3327273
7;19;:0710;369.1927273
7;19;:0810;513.4572727
7;19;:0910;624.8090909
7;19;:1010;668.88
7;19;:1110;716.0981818
7;19;:1210;619.4027273
7;19;:1310;548.0781818
7;19;:1410;466.1881818
7;19;:1510;340.7518182
7;19;:1610;194.9554545
7;19;:1710;66.59636364
7;19;:1810;8.256363636
7;19;:1910;0
7;19;:2010;0
7;19;:2110;0
7;19;:2210;0
7;19;:2310;0
7;20;:0010;0
7;20;:0110;0
7;20;:0210;0
7;20;:0310;0
7;20;:0410;15.96818182
7;20;:0510;47.08181818
7;20;:0610;145.8045455
7;20;:0710;267.1818182
7;20;:0810;353.8763636
7;20;:0910;453.4309091
7;20;:1010;482.0181818
7;20;:1110;497.58
7;20;:1210;499.9363636
7;20;:1310;496.3018182
7;20;:1410;425.43
7;20;:1510;340.7509091
7;20;:1610;212.8709091
7;20;:1710;55.52363636
7;20;:1810;7.739090909
7;20;:1910;0
7;20;:2010;0
7;20;:2110;0
7;20;:2210;0
7;20;:2310;0
7;21;:0010;0
7;21;:0110;0
7;21;:0210;0
7;21;:0310;0
7;21;:0410;16.13272727
7;21;:0510;54.98727273
7;21;:0610;174.6372727
7;21;:0710;299.7072727
7;21;:0810;451.7209091
7;21;:0910;604.8663636
7;21;:1010;610.1836364
7;21;:1110;602.7972727
7;21;:1210;588.9954545
7;21;:1310;483.6263636
7;21;:1410;361.4009091
7;21;:1510;309.9663636
7;21;:1610;195.2936364
7;21;:1710;60.46545455
7;21;:1810;6.623636364
7;21;:1910;0
7;21;:2010;0
7;21;:2110;0
7;21;:2210;0
7;21;:2310;0
7;22;:0010;0
7;22;:0110;0
7;22;:0210;0
7;22;:0310;0
7;22;:0410;13.18545455
7;22;:0510;49.65090909
7;22;:0610;166.5781818
7;22;:0710;309.3236364
7;22;:0810;458.7354545
7;22;:0910;558.7409091
7;22;:1010;627.8327273
7;22;:1110;694.0036364
7;22;:1210;560.7309091
7;22;:1310;420.8063636
7;22;:1410;393.2781818
7;22;:1510;288.4381818
7;22;:1610;173.1554545
7;22;:1710;71.44181818
7;22;:1810;6.250909091
7;22;:1910;0
7;22;:2010;0
7;22;:2110;0
7;22;:2210;0
7;22;:2310;0
7;23;:0010;0
7;23;:0110;0
7;23;:0210;0
7;23;:0310;0
7;23;:0410;12.96
7;23;:0510;57.00181818
7;23;:0610;176.5990909
7;23;:0710;322.8172727
7;23;:0810;459.5363636
7;23;:0910;532.2745455
7;23;:1010;573.0145455
7;23;:1110;563.8063636
7;23;:1210;540.1127273
7;23;:1310;466.5927273
7;23;:1410;422.0227273
7;23;:1510;255.7727273
7;23;:1610;141.0654545
7;23;:1710;66.14909091
7;23;:1810;5.955454545
7;23;:1910;0
7;23;:2010;0
7;23;:2110;0
7;23;:2210;0
7;23;:2310;0
7;24;:0010;0
7;24;:0110;0
7;24;:0210;0
7;24;:0310;0
7;24;:0410;10.61909091
7;24;:0510;50.64636364
7;24;:0610;168.3554545
7;24;:0710;304.1109091
7;24;:0810;370.6536364
7;24;:0910;420.7281818
7;24;:1010;469.6863636
7;24;:1110;485.2145455
7;24;:1210;454.1718182
7;24;:1310;390.4027273
7;24;:1410;300.9627273
7;24;:1510;216
7;24;:1610;127.0072727
7;24;:1710;48.56636364
7;24;:1810;4.422727273
7;24;:1910;0
7;24;:2010;0
7;24;:2110;0
7;24;:2210;0
7;24;:2310;0
7;25;:0010;0
7;25;:0110;0
7;25;:0210;0
7;25;:0310;0
7;25;:0410;6.091818182
7;25;:0510;39.2
7;25;:0610;130.5109091
7;25;:0710;224.3463636
7;25;:0810;294.4590909
7;25;:0910;442.7118182
7;25;:1010;490.6336364
7;25;:1110;488.4390909
7;25;:1210;570.53
7;25;:1310;421.7254545
7;25;:1410;349.2345455
7;25;:1510;261.0718182
7;25;:1610;162.3427273
7;25;:1710;43.90181818
7;25;:1810;3.492727273
7;25;:1910;0
7;25;:2010;0
7;25;:2110;0
7;25;:2210;0
7;25;:2310;0
7;26;:0010;0
7;26;:0110;0
7;26;:0210;0
7;26;:0310;0
7;26;:0410;8.106363636
7;26;:0510;50.80090909
7;26;:0610;166.6227273
7;26;:0710;314.4345455
7;26;:0810;394.0563636
7;26;:0910;547.6036364
7;26;:1010;514.7709091
7;26;:1110;557.7018182
7;26;:1210;463.4690909
7;26;:1310;413.89
7;26;:1410;404.3990909
7;26;:1510;315.6390909
7;26;:1610;165.0090909
7;26;:1710;59.22909091
7;26;:1810;3.791818182
7;26;:1910;0
7;26;:2010;0
7;26;:2110;0
7;26;:2210;0
7;26;:2310;0
7;27;:0010;0
7;27;:0110;0
7;27;:0210;0
7;27;:0310;0
7;27;:0410;11.78909091
7;27;:0510;65.00545455
7;27;:0610;191.7709091
7;27;:0710;333.52
7;27;:0810;463.6545455
7;27;:0910;565.9609091
7;27;:1010;557.4981818
7;27;:1110;498.7581818
7;27;:1210;565.1536364
7;27;:1310;526.84
7;27;:1410;409.8572727
7;27;:1510;287.8181818
7;27;:1610;182.2063636
7;27;:1710;67.54
7;27;:1810;3.142727273
7;27;:1910;0
7;27;:2010;0
7;27;:2110;0
7;27;:2210;0
7;27;:2310;0
7;28;:0010;0
7;28;:0110;0
7;28;:0210;0
7;28;:0310;0
7;28;:0410;10.21636364
7;28;:0510;41.37363636
7;28;:0610;140.4090909
7;28;:0710;249.8009091
7;28;:0810;407.2
7;28;:0910;502.8936364
7;28;:1010;529.3545455
7;28;:1110;495.6154545
7;28;:1210;468.7718182
7;28;:1310;438.9463636
7;28;:1410;354.8272727
7;28;:1510;287.6518182
7;28;:1610;178.6927273
7;28;:1710;52.75727273
7;28;:1810;3.181818182
7;28;:1910;0
7;28;:2010;0
7;28;:2110;0
7;28;:2210;0
7;28;:2310;0
7;29;:0010;0
7;29;:0110;0
7;29;:0210;0
7;29;:0310;0
7;29;:0410;7.639090909
7;29;:0510;35.87545455
7;29;:0610;149.1618182
7;29;:0710;307.6981818
7;29;:0810;418.4872727
7;29;:0910;526.1918182
7;29;:1010;538.17
7;29;:1110;525.7163636
7;29;:1210;543.1727273
7;29;:1310;506.49
7;29;:1410;407.5036364
7;29;:1510;292.93
7;29;:1610;166.1245455
7;29;:1710;56.13272727
7;29;:1810;2.881818182
7;29;:1910;0
7;29;:2010;0
7;29;:2110;0
7;29;:2210;0
7;29;:2310;0
7;30;:0010;0
7;30;:0110;0
7;30;:0210;0
7;30;:0310;0
7;30;:0410;4.959090909
7;30;:0510;35.74090909
7;30;:0610;148.8672727
7;30;:0710;255.6590909
7;30;:0810;380.0109091
7;30;:0910;473.4536364
7;30;:1010;507.5181818
7;30;:1110;497.79
7;30;:1210;519.1918182
7;30;:1310;488.2681818
7;30;:1410;377.6981818
7;30;:1510;315.5554545
7;30;:1610;160.2754545
7;30;:1710;54.11818182
7;30;:1810;2.013636364
7;30;:1910;0
7;30;:2010;0
7;30;:2110;0
7;30;:2210;0
7;30;:2310;0
7;31;:0010;0
7;31;:0110;0
7;31;:0210;0
7;31;:0310;0
7;31;:0410;8.846363636
7;31;:0510;40.9
7;31;:0610;129.0245455
7;31;:0710;320.3081818
7;31;:0810;409.6336364
7;31;:0910;466.1018182
7;31;:1010;526.0418182
7;31;:1110;468.5045455
7;31;:1210;451.1036364
7;31;:1310;408.45
7;31;:1410;365.3854545
7;31;:1510;287.5572727
7;31;:1610;165.0536364
7;31;:1710;52.91181818
7;31;:1810;1.613636364
7;31;:1910;0
7;31;:2010;0
7;31;:2110;0
7;31;:2210;0
7;31;:2310;0
8;1;:0010;0
8;1;:0110;0
8;1;:0210;0
8;1;:0310;0
8;1;:0410;10.44
8;1;:0510;49.55454545
8;1;:0610;175.1509091
8;1;:0710;308.5027273
8;1;:0810;461.1390909
8;1;:0910;569.7372727
8;1;:1010;619.8063636
8;1;:1110;613.0063636
8;1;:1210;619.93
8;1;:1310;532.8472727
8;1;:1410;495.3654545
8;1;:1510;392.6990909
8;1;:1610;229.7872727
8;1;:1710;65.57272727
8;1;:1810;0.563636364
8;1;:1910;0
8;1;:2010;0
8;1;:2110;0
8;1;:2210;0
8;1;:2310;0
8;2;:0010;0
8;2;:0110;0
8;2;:0210;0
8;2;:0310;0
8;2;:0410;9.222727273
8;2;:0510;40.87454545
8;2;:0610;179.2527273
8;2;:0710;316.9172727
8;2;:0810;446.38
8;2;:0910;609.66
8;2;:1010;620.3736364
8;2;:1110;603.4354545
8;2;:1210;576.0927273
8;2;:1310;595.1218182
8;2;:1410;474.9590909
8;2;:1510;357.3
8;2;:1610;196.7736364
8;2;:1710;53.73818182
8;2;:1810;0.161818182
8;2;:1910;0
8;2;:2010;0
8;2;:2110;0
8;2;:2210;0
8;2;:2310;0
8;3;:0010;0
8;3;:0110;0
8;3;:0210;0
8;3;:0310;0
8;3;:0410;4.77
8;3;:0510;38.59727273
8;3;:0610;133.28
8;3;:0710;243.1318182
8;3;:0810;360.6745455
8;3;:0910;446.2354545
8;3;:1010;482.9590909
8;3;:1110;483.0845455
8;3;:1210;467.9790909
8;3;:1310;474.75
8;3;:1410;373.4809091
8;3;:1510;246.83
8;3;:1610;142.0945455
8;3;:1710;42.62181818
8;3;:1810;0.159090909
8;3;:1910;0
8;3;:2010;0
8;3;:2110;0
8;3;:2210;0
8;3;:2310;0
8;4;:0010;0
8;4;:0110;0
8;4;:0210;0
8;4;:0310;0
8;4;:0410;6.107272727
8;4;:0510;42.23
8;4;:0610;120.3845455
8;4;:0710;255.3381818
8;4;:0810;395.6663636
8;4;:0910;450.5536364
8;4;:1010;541.6454545
8;4;:1110;581.2890909
8;4;:1210;557.4372727
8;4;:1310;393.3563636
8;4;:1410;292.5827273
8;4;:1510;224.1990909
8;4;:1610;173.9772727
8;4;:1710;45.53181818
8;4;:1810;0.157272727
8;4;:1910;0
8;4;:2010;0
8;4;:2110;0
8;4;:2210;0
8;4;:2310;0
8;5;:0010;0
8;5;:0110;0
8;5;:0210;0
8;5;:0310;0
8;5;:0410;7.848181818
8;5;:0510;35.01363636
8;5;:0610;157.4727273
8;5;:0710;285.83
8;5;:0810;446.3554545
8;5;:0910;626.4654545
8;5;:1010;581.1018182
8;5;:1110;606.5927273
8;5;:1210;519.0736364
8;5;:1310;537.87
8;5;:1410;416.6654545
8;5;:1510;335.4163636
8;5;:1610;181.5136364
8;5;:1710;44.85727273
8;5;:1810;0
8;5;:1910;0
8;5;:2010;0
8;5;:2110;0
8;5;:2210;0
8;5;:2310;0
8;6;:0010;0
8;6;:0110;0
8;6;:0210;0
8;6;:0310;0
8;6;:0410;4.730909091
8;6;:0510;47.24
8;6;:0610;147.7363636
8;6;:0710;298.3972727
8;6;:0810;448.7618182
8;6;:0910;515.14
8;6;:1010;630.6618182
8;6;:1110;645.2245455
8;6;:1210;563.2154545
8;6;:1310;541.1672727
8;6;:1410;409.4381818
8;6;:1510;296.0436364
8;6;:1610;185.5345455
8;6;:1710;52.12454545
8;6;:1810;0
8;6;:1910;0
8;6;:2010;0
8;6;:2110;0
8;6;:2210;0
8;6;:2310;0
8;7;:0010;0
8;7;:0110;0
8;7;:0210;0
8;7;:0310;0
8;7;:0410;5.713636364
8;7;:0510;44.03272727
8;7;:0610;150.5418182
8;7;:0710;291.7981818
8;7;:0810;468.5
8;7;:0910;565.9018182
8;7;:1010;627.6872727
8;7;:1110;620.4809091
8;7;:1210;572.4790909
8;7;:1310;394.3490909
8;7;:1410;364.6972727
8;7;:1510;275.8072727
8;7;:1610;154.3436364
8;7;:1710;43.88909091
8;7;:1810;0
8;7;:1910;0
8;7;:2010;0
8;7;:2110;0
8;7;:2210;0
8;7;:2310;0
8;8;:0010;0
8;8;:0110;0
8;8;:0210;0
8;8;:0310;0
8;8;:0410;3.446363636
8;8;:0510;40.43909091
8;8;:0610;136.39
8;8;:0710;296.6309091
8;8;:0810;418.63
8;8;:0910;470.5863636
8;8;:1010;526.0509091
8;8;:1110;524.53
8;8;:1210;478.6145455
8;8;:1310;458.3336364
8;8;:1410;370.2290909
8;8;:1510;265.5227273
8;8;:1610;162.9881818
8;8;:1710;43.05727273
8;8;:1810;0
8;8;:1910;0
8;8;:2010;0
8;8;:2110;0
8;8;:2210;0
8;8;:2310;0
8;9;:0010;0
8;9;:0110;0
8;9;:0210;0
8;9;:0310;0
8;9;:0410;1.817272727
8;9;:0510;32.00545455
8;9;:0610;140.8654545
8;9;:0710;246.2563636
8;9;:0810;478.7890909
8;9;:0910;563.4081818
8;9;:1010;611.1327273
8;9;:1110;574.5254545
8;9;:1210;514.7118182
8;9;:1310;439.9454545
8;9;:1410;342.6081818
8;9;:1510;236.7918182
8;9;:1610;115.9536364
8;9;:1710;31.31363636
8;9;:1810;0
8;9;:1910;0
8;9;:2010;0
8;9;:2110;0
8;9;:2210;0
8;9;:2310;0
8;10;:0010;0
8;10;:0110;0
8;10;:0210;0
8;10;:0310;0
8;10;:0410;2.518181818
8;10;:0510;39.31545455
8;10;:0610;151.7972727
8;10;:0710;313.0763636
8;10;:0810;427.5190909
8;10;:0910;513.6781818
8;10;:1010;571.0018182
8;10;:1110;572.6909091
8;10;:1210;540.0445455
8;10;:1310;559.97
8;10;:1410;432.5736364
8;10;:1510;314.9318182
8;10;:1610;189.6118182
8;10;:1710;48.59454545
8;10;:1810;0
8;10;:1910;0
8;10;:2010;0
8;10;:2110;0
8;10;:2210;0
8;10;:2310;0
8;11;:0010;0
8;11;:0110;0
8;11;:0210;0
8;11;:0310;0
8;11;:0410;2.648181818
8;11;:0510;34.40454545
8;11;:0610;158.33
8;11;:0710;300.9109091
8;11;:0810;414.3772727
8;11;:0910;521.1009091
8;11;:1010;547.8218182
8;11;:1110;618.3227273
8;11;:1210;684.66
8;11;:1310;494.1654545
8;11;:1410;344.3854545
8;11;:1510;274.7972727
8;11;:1610;178.5881818
8;11;:1710;43.02090909
8;11;:1810;0
8;11;:1910;0
8;11;:2010;0
8;11;:2110;0
8;11;:2210;0
8;11;:2310;0
8;12;:0010;0
8;12;:0110;0
8;12;:0210;0
8;12;:0310;0
8;12;:0410;2.039090909
8;12;:0510;35.68909091
8;12;:0610;122.2463636
8;12;:0710;251.3745455
8;12;:0810;355.7263636
8;12;:0910;456.2290909
8;12;:1010;516.2427273
8;12;:1110;568.5354545
8;12;:1210;501.6354545
8;12;:1310;447.8272727
8;12;:1410;377.4981818
8;12;:1510;300.7709091
8;12;:1610;159.3745455
8;12;:1710;34.85909091
8;12;:1810;0
8;12;:1910;0
8;12;:2010;0
8;12;:2110;0
8;12;:2210;0
8;12;:2310;0
8;13;:0010;0
8;13;:0110;0
8;13;:0210;0
8;13;:0310;0
8;13;:0410;1.111818182
8;13;:0510;31.29272727
8;13;:0610;103.0854545
8;13;:0710;237.9918182
8;13;:0810;339.8254545
8;13;:0910;395.7245455
8;13;:1010;377.3545455
8;13;:1110;338.1536364
8;13;:1210;420.9918182
8;13;:1310;405.8054545
8;13;:1410;391.5063636
8;13;:1510;251.8509091
8;13;:1610;175.7245455
8;13;:1710;32.30363636
8;13;:1810;0
8;13;:1910;0
8;13;:2010;0
8;13;:2110;0
8;13;:2210;0
8;13;:2310;0
8;14;:0010;0
8;14;:0110;0
8;14;:0210;0
8;14;:0310;0
8;14;:0410;0.919090909
8;14;:0510;39.44909091
8;14;:0610;132.33
8;14;:0710;300.5463636
8;14;:0810;412.1381818
8;14;:0910;519.6063636
8;14;:1010;570.8936364
8;14;:1110;577.6054545
8;14;:1210;586.4781818
8;14;:1310;548.6636364
8;14;:1410;451.0063636
8;14;:1510;331.9218182
8;14;:1610;163.8845455
8;14;:1710;40.74181818
8;14;:1810;0
8;14;:1910;0
8;14;:2010;0
8;14;:2110;0
8;14;:2210;0
8;14;:2310;0
8;15;:0010;0
8;15;:0110;0
8;15;:0210;0
8;15;:0310;0
8;15;:0410;0.811818182
8;15;:0510;31.09090909
8;15;:0610;163.5718182
8;15;:0710;292.31
8;15;:0810;485.8190909
8;15;:0910;477.07
8;15;:1010;569.2045455
8;15;:1110;553.8954545
8;15;:1210;555.6290909
8;15;:1310;553.3181818
8;15;:1410;252.4118182
8;15;:1510;261.3372727
8;15;:1610;158.3263636
8;15;:1710;34.07454545
8;15;:1810;0
8;15;:1910;0
8;15;:2010;0
8;15;:2110;0
8;15;:2210;0
8;15;:2310;0
8;16;:0010;0
8;16;:0110;0
8;16;:0210;0
8;16;:0310;0
8;16;:0410;0.27
8;16;:0510;39.44090909
8;16;:0610;165.0736364
8;16;:0710;318.4136364
8;16;:0810;442.4972727
8;16;:0910;521.9681818
8;16;:1010;581.45
8;16;:1110;574.7
8;16;:1210;499.3472727
8;16;:1310;425.67
8;16;:1410;353.6945455
8;16;:1510;239.1463636
8;16;:1610;109.97
8;16;:1710;33.92363636
8;16;:1810;0
8;16;:1910;0
8;16;:2010;0
8;16;:2110;0
8;16;:2210;0
8;16;:2310;0
8;17;:0010;0
8;17;:0110;0
8;17;:0210;0
8;17;:0310;0
8;17;:0410;0.053636364
8;17;:0510;34.97090909
8;17;:0610;146.7490909
8;17;:0710;334.0763636
8;17;:0810;468.3154545
8;17;:0910;534.0409091
8;17;:1010;598.9045455
8;17;:1110;659.31
8;17;:1210;646.6509091
8;17;:1310;532.2
8;17;:1410;414.1936364
8;17;:1510;328.5390909
8;17;:1610;177.7545455
8;17;:1710;34.71636364
8;17;:1810;0
8;17;:1910;0
8;17;:2010;0
8;17;:2110;0
8;17;:2210;0
8;17;:2310;0
8;18;:0010;0
8;18;:0110;0
8;18;:0210;0
8;18;:0310;0
8;18;:0410;0
8;18;:0510;35.88
8;18;:0610;169.3263636
8;18;:0710;338.0518182
8;18;:0810;503.4690909
8;18;:0910;634.3645455
8;18;:1010;688.5854545
8;18;:1110;642.96
8;18;:1210;667.7381818
8;18;:1310;552.7090909
8;18;:1410;496.1563636
8;18;:1510;361.7481818
8;18;:1610;192.5672727
8;18;:1710;35.91545455
8;18;:1810;0
8;18;:1910;0
8;18;:2010;0
8;18;:2110;0
8;18;:2210;0
8;18;:2310;0
8;19;:0010;0
8;19;:0110;0
8;19;:0210;0
8;19;:0310;0
8;19;:0410;0
8;19;:0510;34.88181818
8;19;:0610;150.7427273
8;19;:0710;260.4754545
8;19;:0810;386.0472727
8;19;:0910;436.0363636
8;19;:1010;520.5009091
8;19;:1110;543.2
8;19;:1210;480.34
8;19;:1310;453.3390909
8;19;:1410;375.1554545
8;19;:1510;286.15
8;19;:1610;167.5563636
8;19;:1710;28.98909091
8;19;:1810;0
8;19;:1910;0
8;19;:2010;0
8;19;:2110;0
8;19;:2210;0
8;19;:2310;0
8;20;:0010;0
8;20;:0110;0
8;20;:0210;0
8;20;:0310;0
8;20;:0410;0
8;20;:0510;23.94636364
8;20;:0610;111.9490909
8;20;:0710;199.5890909
8;20;:0810;323.4036364
8;20;:0910;370.7127273
8;20;:1010;374.4918182
8;20;:1110;473.5809091
8;20;:1210;467.8427273
8;20;:1310;390.2363636
8;20;:1410;330.7418182
8;20;:1510;236.3181818
8;20;:1610;101.0145455
8;20;:1710;23.10727273
8;20;:1810;0
8;20;:1910;0
8;20;:2010;0
8;20;:2110;0
8;20;:2210;0
8;20;:2310;0
8;21;:0010;0
8;21;:0110;0
8;21;:0210;0
8;21;:0310;0
8;21;:0410;0
8;21;:0510;33.93727273
8;21;:0610;115.1763636
8;21;:0710;284.8154545
8;21;:0810;478.7972727
8;21;:0910;591.7618182
8;21;:1010;638.6409091
8;21;:1110;581.0172727
8;21;:1210;567.76
8;21;:1310;631.2227273
8;21;:1410;363.5472727
8;21;:1510;317.1163636
8;21;:1610;168.0118182
8;21;:1710;24.02181818
8;21;:1810;0
8;21;:1910;0
8;21;:2010;0
8;21;:2110;0
8;21;:2210;0
8;21;:2310;0
8;22;:0010;0
8;22;:0110;0
8;22;:0210;0
8;22;:0310;0
8;22;:0410;0
8;22;:0510;25.93545455
8;22;:0610;127.81
8;22;:0710;226.66
8;22;:0810;368.6027273
8;22;:0910;539.02
8;22;:1010;537.6809091
8;22;:1110;713.2409091
8;22;:1210;691.9645455
8;22;:1310;524.2127273
8;22;:1410;459.8109091
8;22;:1510;320.1290909
8;22;:1610;167.4227273
8;22;:1710;27.30181818
8;22;:1810;0
8;22;:1910;0
8;22;:2010;0
8;22;:2110;0
8;22;:2210;0
8;22;:2310;0
8;23;:0010;0
8;23;:0110;0
8;23;:0210;0
8;23;:0310;0
8;23;:0410;0
8;23;:0510;28.43
8;23;:0610;136.3509091
8;23;:0710;225.4481818
8;23;:0810;389.8418182
8;23;:0910;519.2036364
8;23;:1010;526.3063636
8;23;:1110;566.4936364
8;23;:1210;491.0236364
8;23;:1310;442.2045455
8;23;:1410;337.8672727
8;23;:1510;249.7127273
8;23;:1610;112.6390909
8;23;:1710;22.52636364
8;23;:1810;0
8;23;:1910;0
8;23;:2010;0
8;23;:2110;0
8;23;:2210;0
8;23;:2310;0
8;24;:0010;0
8;24;:0110;0
8;24;:0210;0
8;24;:0310;0
8;24;:0410;0
8;24;:0510;29.59181818
8;24;:0610;145.54
8;24;:0710;292.1372727
8;24;:0810;414.8181818
8;24;:0910;518.4490909
8;24;:1010;517.1345455
8;24;:1110;537.4954545
8;24;:1210;513.23
8;24;:1310;424.8727273
8;24;:1410;417.89
8;24;:1510;346.1
8;24;:1610;147.9790909
8;24;:1710;20.15727273
8;24;:1810;0
8;24;:1910;0
8;24;:2010;0
8;24;:2110;0
8;24;:2210;0
8;24;:2310;0
8;25;:0010;0
8;25;:0110;0
8;25;:0210;0
8;25;:0310;0
8;25;:0410;0
8;25;:0510;27.56727273
8;25;:0610;139.9145455
8;25;:0710;288.1290909
8;25;:0810;413.88
8;25;:0910;488.2581818
8;25;:1010;530.8481818
8;25;:1110;624.18
8;25;:1210;539.0227273
8;25;:1310;454.3154545
8;25;:1410;397.3636364
8;25;:1510;313.3363636
8;25;:1610;136.3172727
8;25;:1710;17.01454545
8;25;:1810;0
8;25;:1910;0
8;25;:2010;0
8;25;:2110;0
8;25;:2210;0
8;25;:2310;0
8;26;:0010;0
8;26;:0110;0
8;26;:0210;0
8;26;:0310;0
8;26;:0410;0
8;26;:0510;30.29909091
8;26;:0610;135.7772727
8;26;:0710;282.1854545
8;26;:0810;406.9263636
8;26;:0910;522.4954545
8;26;:1010;578.7109091
8;26;:1110;586.2645455
8;26;:1210;570.9363636
8;26;:1310;491.5463636
8;26;:1410;387.1727273
8;26;:1510;237.0054545
8;26;:1610;137.2963636
8;26;:1710;16.42454545
8;26;:1810;0
8;26;:1910;0
8;26;:2010;0
8;26;:2110;0
8;26;:2210;0
8;26;:2310;0
8;27;:0010;0
8;27;:0110;0
8;27;:0210;0
8;27;:0310;0
8;27;:0410;0
8;27;:0510;27.07363636
8;27;:0610;119.2372727
8;27;:0710;242.7445455
8;27;:0810;369.0618182
8;27;:0910;465.3636364
8;27;:1010;480.3627273
8;27;:1110;535.1336364
8;27;:1210;458.3345455
8;27;:1310;467.3363636
8;27;:1410;391.5054545
8;27;:1510;265.4709091
8;27;:1610;133.4063636
8;27;:1710;14.32727273
8;27;:1810;0
8;27;:1910;0
8;27;:2010;0
8;27;:2110;0
8;27;:2210;0
8;27;:2310;0
8;28;:0010;0
8;28;:0110;0
8;28;:0210;0
8;28;:0310;0
8;28;:0410;0
8;28;:0510;30.10181818
8;28;:0610;129.87
8;28;:0710;259.8727273
8;28;:0810;431.8536364
8;28;:0910;537.4654545
8;28;:1010;619.2054545
8;28;:1110;659.0836364
8;28;:1210;597.32
8;28;:1310;498.5036364
8;28;:1410;426.4381818
8;28;:1510;299.6572727
8;28;:1610;131.0118182
8;28;:1710;11.91727273
8;28;:1810;0
8;28;:1910;0
8;28;:2010;0
8;28;:2110;0
8;28;:2210;0
8;28;:2310;0
8;29;:0010;0
8;29;:0110;0
8;29;:0210;0
8;29;:0310;0
8;29;:0410;0
8;29;:0510;26.18181818
8;29;:0610;133.2381818
8;29;:0710;297.8609091
8;29;:0810;370.5518182
8;29;:0910;487.43
8;29;:1010;533.2572727
8;29;:1110;473.0881818
8;29;:1210;469.9472727
8;29;:1310;379.3872727
8;29;:1410;319.2490909
8;29;:1510;212.82
8;29;:1610;89.13090909
8;29;:1710;7.494545455
8;29;:1810;0
8;29;:1910;0
8;29;:2010;0
8;29;:2110;0
8;29;:2210;0
8;29;:2310;0
8;30;:0010;0
8;30;:0110;0
8;30;:0210;0
8;30;:0310;0
8;30;:0410;0
8;30;:0510;24.15272727
8;30;:0610;116.8018182
8;30;:0710;239.1054545
8;30;:0810;357.8827273
8;30;:0910;456.6890909
8;30;:1010;495.1990909
8;30;:1110;495.8463636
8;30;:1210;527.9845455
8;30;:1310;442.8672727
8;30;:1410;324.0027273
8;30;:1510;261.5327273
8;30;:1610;103.4972727
8;30;:1710;7.399090909
8;30;:1810;0
8;30;:1910;0
8;30;:2010;0
8;30;:2110;0
8;30;:2210;0
8;30;:2310;0
8;31;:0010;0
8;31;:0110;0
8;31;:0210;0
8;31;:0310;0
8;31;:0410;0
8;31;:0510;24.80636364
8;31;:0610;138.4918182
8;31;:0710;274.6618182
8;31;:0810;396.5409091
8;31;:0910;521.5290909
8;31;:1010;574.1827273
8;31;:1110;589.8690909
8;31;:1210;551.0163636
